contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y05740852||Facile|GSSGNAAM|3/28/2022|998|||87582|Scatto Bloccato|11/28/2022
Y05663012||Facile|EYTB8AA7|3/28/2022|699|||12102|Scatto Bloccato|11/28/2022
Y04422112||Facile|FVJXMAAM|1/28/2022|648|ANN||992|Annullata|11/29/2022
Y05768792||Facile|AR4U3AA3|3/29/2022|1097|||8025|Scatto Bloccato|11/29/2022
Y05729242||Facile|GTVF0AAZ|3/29/2022|1024|||4868|Scatto Bloccato|11/29/2022
Y05499542||Facile|FL4R8AA7|3/29/2022|599|||8025|Scatto Bloccato|11/29/2022
Y04669642||Facile|DGK7DAAD|3/30/2022|699|||2721|In attesa scatto|11/29/2022
Y05327812||Facile|EHJS4AA3|3/30/2022|4392|||11739|Scatto Bloccato|11/29/2022
Y05550452||Facile|H053UNPN|3/29/2022|2048|||12166|Scatto Bloccato|11/29/2022
Y05761562||Facile|H02MS166|3/29/2022|3551.9|||12102|Scatto Bloccato|11/29/2022
Y04669672||Facile|DGK7DAAD|3/30/2022|699|||2721|In attesa scatto|11/29/2022
Y05551192||Facile|B6F23AA3|3/30/2022|629|||6262|Scatto Bloccato|11/30/2022
Y05785752||Facile|H02BFFSR|3/30/2022|599|||6338|Scatto Bloccato|11/30/2022
Y05767842||Facile|GJ0UYAAY|3/30/2022|2027|||11177|Scatto Bloccato|11/30/2022
Y05713402||Facile|H07JJ411|3/30/2022|1198|||9370|Scatto Bloccato|11/30/2022
Y05595032||Facile|F06T0AA0|3/30/2022|599|||56093|Scatto Bloccato|11/30/2022
Y05785902||Facile|H07H52FF|3/30/2022|948|||12499|Scatto Bloccato|11/30/2022
Y05786132||Facile|BUD0ZAAZ|3/30/2022|1702.9|||6790|Scatto Bloccato|11/30/2022
Y05788272||Facile|BV76WAAW|3/30/2022|599|||5361|Scatto Bloccato|11/30/2022
Y05790702||Facile|F9J0YAAY|3/30/2022|1413|||9569|Scatto Bloccato|11/30/2022
Y05475192||Facile|DMZAZAAY|3/30/2022|1198|||11948|Scatto Bloccato|11/30/2022
Y05591722||Facile|H048LWXX|3/30/2022|948|||10490|In attesa scatto|11/30/2022
Y05877182||Facile|H0457Y44|4/4/2022|999|||12596|Scatto Bloccato|12/5/2022
Y10891441||Facile|H07YT1FF|12/10/2022|1263.3|ANN||9149|Annullata|12/10/2022
Y10891451||Facile|H07YT1FF|12/10/2022|1148|ANN||9149|Annullata|12/10/2022
Y10891520||365|H07UD2HH|12/10/2022|4399|ANN||11847|Annullata|12/10/2022
Y10891621||Facile|GAHA4AA3|12/10/2022|539.1|ANN||2607|Annullata|12/10/2022
Y03590242||Facile|H03WJNAM|12/16/2021|2593|||9827|Scatto Bloccato|12/14/2022
Y03607392||Facile|H03WJNAM|12/16/2021|2593|||9827|Scatto Bloccato|12/14/2022
Y05038232||Facile|AP709AA9|2/23/2022|429|||992|Scatto Bloccato|12/25/2022
Y11673191||Facile|H020G555|1/24/2023|999|||30221|Bozza|1/24/2023
Y11674051||Facile|H05N0LHG|1/24/2023|2020.45|||12916|Presentata|1/24/2023
Y11674111||Facile|AD8FVAAU|1/24/2023|1299|||32218|Accepted|1/24/2023
Y11674201||Facile|EN82EAAE|1/24/2023|1299|||32218|Bozza|1/24/2023
Y11674271||Facile|DD9F8AA7|1/24/2023|4146|||1642|Bozza|1/24/2023
Y11674321||Facile|H05RFY11|1/24/2023|3409.21|ANN|1/24/2023|12007|Annullata|1/24/2023
Y11674451||Facile|D9TWZAAZ|1/24/2023|2148|||48073|Bozza|1/24/2023
Y11674911||Facile|B210KAAK|1/24/2023|1378.12|ANN|1/24/2023|12338|Annullata|1/24/2023
Y11674930||365|BM3HMAAL|1/24/2023|3352.45|||7252|Accepted|1/24/2023
Y11674991||Facile|D9TWZAAZ|1/24/2023|2812.3|||48073|Bozza|1/24/2023
Y11675040||365|AVWT8AA8|1/24/2023|1063|||12173|Accepted|1/24/2023
Y11675061||Facile|H053RRFE|1/24/2023|698|||31619|Accepted|1/24/2023
Y11675201||Facile|BVNXHAAH|1/24/2023|6226.5|||12102|Bozza|1/24/2023
Y11675171||Facile|H01HRK98|1/24/2023|1861.5|||11304|In Firma|1/24/2023
Y11675300||365|E51RGAAF|1/24/2023|2002|||7849|Firmata - in attesa approvazione|1/24/2023
Y11675341||Facile|GKJ51AA1|1/24/2023|1648|||12241|Bozza|1/24/2023
Y11675361||Facile|DB0RTAAS|1/24/2023|399|||31619|Accepted|1/24/2023
Y11675461||Facile|H00529MM|1/24/2023|838.4|||9060|In Firma|1/24/2023
Y11675481||Facile|B44T7AA7|1/24/2023|1287.96|||4219|In Firma Cartacea|1/24/2023
Y11675641||Facile|H06WR088|1/24/2023|2693|||2505|In Firma|1/24/2023
Y11675661||Facile|AR39AAB9|1/24/2023|349|ANN|1/24/2023|30190|Annullata|1/24/2023
Y11675711||Facile|AR39AAB9|1/24/2023|299|||30190|Accepted|1/24/2023
Y11675790||365|H04TS2UU|1/24/2023|537.5|||32214|Verbal Order (VO) Registrato|1/24/2023
Y11675801||Facile|A0K90AA0|1/24/2023|2998|||30110|Bozza|1/24/2023
Y11676071||Facile|H02MTBML|1/24/2023|768.7|||5361|In Firma Cartacea|1/24/2023
Y11675850||365|FFWJBAAA|1/24/2023|897.99|||4491|Bozza|1/24/2023
Y11675880||365|H06KZXRR|1/24/2023|499|||1732|Bozza|1/24/2023
Y11675931||Facile|H07PKW55|1/25/2023|1046.97|||2076|Bozza|1/24/2023
Y11675941||Facile|DA81XAAX|1/24/2023|2400.09|||11921|In Firma Cartacea|1/24/2023
Y11675960||365|A6932AA2|1/27/2023|1847|||8564|Bozza|1/24/2023
Y11676270||365|H06B7S32|1/24/2023|599|||30221|Accepted|1/24/2023
Y11675971||Facile|H017Z4EE|1/24/2023|499|||31619|Bozza|1/24/2023
Y11675980||365|FN559ABA|1/24/2023|0|||4765|Bozza|1/24/2023
Y11675990||365|A67L3AA2|1/24/2023|299|||30221|Accepted|1/24/2023
Y11676001||Facile|H07V4822|1/24/2023|599|||12850|Accepted|1/24/2023
Y11676011||Facile|H01EUKHG|1/24/2023|599|||2833|Bozza|1/24/2023
Y11676021||Facile|D7PAKAAJ|1/24/2023|298.99|||37003|Accepted|1/24/2023
Y11676031||Facile|BU1K9AA8|1/24/2023|519.99|||30110|Accepted|1/24/2023
Y11676051||Facile|H07H5NDB|1/24/2023|701.95|||5314|In Firma Cartacea|1/24/2023
Y11676081||Facile|H002PXSS|1/24/2023|1499|||30110|Accepted|1/24/2023
Y11676091|7565d756-a|Facile|H067GBSR|1/24/2023|90|||300|Bozza|1/24/2023
Y11676101||Facile|D3E6AAA5|1/24/2023|199|||31619|Bozza|1/24/2023
Y11676121||Facile|BEGARAAP|1/24/2023|948|||1300|Bozza|1/24/2023
Y11676131||Facile|H004PV22|1/24/2023|529|||31619|Bozza|1/24/2023
Y11676141||Facile|GNNLBAAA|1/24/2023|1375.6|||48007|Presentata|1/24/2023
Y11676161||Facile|ASEJ5AA4|1/24/2023|7243.8|||5985|In Firma Cartacea|1/24/2023
Y11676170||365|ESHEPAAN|1/24/2023|2430.15|||9274|Bozza|1/24/2023
Y11676191|c95d931d-b|Facile|H067GBSR|1/24/2023|90|||300|Bozza|1/24/2023
Y11676211||Facile|H02M3MED|1/24/2023|1199|||32218|Verbal Order (VO) Registrato|1/24/2023
Y11676230||365|H06KZXRR|1/24/2023|0|||1732|Bozza|1/24/2023
Y11676251||Facile|H048L377|1/24/2023|1224.18|||12102|Presentata|1/24/2023
Y11676301||Facile|B053NAAN|1/24/2023|944.26|||9978|Accepted|1/24/2023
Y11676311||Facile|H06YPM43|1/24/2023|1058.4|||5541|Bozza|1/24/2023
Y11676321||Facile|H07H3HNM|1/24/2023|499|||31619|Bozza|1/24/2023
Y11676331||Facile|H02XN7DD|1/24/2023|7807.4|||6444|Accepted|1/24/2023
Y11676341||Facile|FY2DPAAN|1/24/2023|298.99|||37002|Accepted|1/24/2023
Y11676360||365|H01LLD76|1/24/2023|1148|||12444|Bozza|1/24/2023
Y11676370||365|AA5BBAAA|1/24/2023|2981|||6517|Bozza|1/24/2023
Y11676381||Facile|H07FSNWV|1/24/2023|943.2|||11847|Bozza|1/24/2023
Y11676391||Facile|H07V4822|1/24/2023|599|ANN|1/24/2023|12850|Annullata|1/24/2023
Y11676401||Facile|AVK8AAA7|1/24/2023|179|||31619|Bozza|1/24/2023
Y11676411||Facile|GKJ51AA1|1/24/2023|1648|||12241|Bozza|1/24/2023
Y11676421||Facile|H07UG3YY|1/24/2023|0|||300|Accepted|1/24/2023
Y11676441||Facile|H0065YRR|1/24/2023|699|||31814|Accepted|1/24/2023
Y11676461||Facile|H05WKZLL|1/24/2023|2697.01|||9989|Accepted|1/24/2023
Y11676481||Facile|ADN97AA7|1/24/2023|885.35|||1607|Presentata|1/24/2023
Y11676501||Facile|H05N0RZY|1/24/2023|3898|||12874|Bozza|1/24/2023
Y11676511||Facile|H05WJ0LL|1/24/2023|0|||2284|Bozza|1/24/2023
Y11676831||Facile|H05WJ0LL|1/24/2023|1046.97|||2284|Presentata|1/24/2023
Y11676521||Facile|ERPYHAAH|1/24/2023|299|||30190|Accepted|1/24/2023
Y11676531||Facile|H07NV699|1/24/2023|0|||12682|Bozza|1/24/2023
Y11676550||365|EZZGFAAE|1/24/2023|540|||63078|Bozza|1/24/2023
Y11676561||Facile|H02DZKVU|1/24/2023|298.99|||37001|Accepted|1/24/2023
Y11676571||Facile|H05WJ0LL|1/24/2023|599|||2284|Presentata|1/24/2023
Y11676581||Facile|A83JMAAL|1/24/2023|1090.99|||32218|Bozza|1/24/2023
Y11676601||Facile|ELHM4AA3|1/24/2023|689.03|||32214|Verbal Order (VO) Registrato|1/24/2023
Y11676611||Facile|H0064TZZ|1/24/2023|1925.1|||12823|Bozza|1/24/2023
Y11676621||Facile|BT32PAAP|1/24/2023|399|||30110|Accepted|1/24/2023
Y11676631||Facile|EJUXTAAT|1/24/2023|2475|||10961|Bozza|1/24/2023
Y11676640||365|H02BE6HH|1/24/2023|2479.48|||12564|Presentata|1/24/2023
Y11676651||Facile|H07U4G54|1/24/2023|0|||300|Accepted|1/24/2023
Y11676671||Facile|ALN3XAAX|1/24/2023|774.23|||5314|In Firma Cartacea|1/24/2023
Y11676690||365|H054JZ11|1/24/2023|1098|||10089|Bozza|1/24/2023
Y11676701||Facile|H07NV699|1/24/2023|0|||12682|Bozza|1/24/2023
Y11676710||365|H03VST43|1/24/2023|399|||30221|Accepted|1/24/2023
Y11676750||365|FFYNWAAV|1/24/2023|0|||8535|Presentata|1/24/2023
Y11676791||Facile|E1UW0AA0|1/24/2023|5999|||12990|Bozza|1/24/2023
Y11676741||Facile|ASEJ5AA4|1/24/2023|6518.08|||5985|In Firma Cartacea|1/24/2023
Y11676761||Facile|D9TWZAAZ|1/24/2023|2172.46|||48073|Bozza|1/24/2023
Y11676770||365|GNNLBAAA|1/24/2023|1793|||48007|Bozza|1/24/2023
Y11676781||Facile|E1UW0AA0|1/24/2023|9799|||12990|Bozza|1/24/2023
Y11676800||365|A9JAZAAY|1/24/2023|348.99|||30221|Bozza|1/24/2023
Y11676810||365|B0M3XAAX|1/24/2023|449.01|||30221|Accepted|1/24/2023
Y11676821||Facile|BUFFNAAM|1/24/2023|499|||30110|Accepted|1/24/2023
Y11676841||Facile|F83VSAAS|1/24/2023|499|||32218|Bozza|1/24/2023
Y11676860||365|A457SAAS|1/24/2023|1079.01|||4491|In Firma Cartacea|1/24/2023
Y11676881||Facile|BSZP0AAZ|1/24/2023|912.85|||5088|Bozza|1/24/2023
Y11676901||Facile|B2Z6RAAR|1/24/2023|869.13|||11304|Bozza|1/24/2023
Y11676911||Facile|H06DXTRR|1/24/2023|4125|||12492|Bozza|1/24/2023
Y11677141||Facile|AE2YDAAD|1/24/2023|1000.01|||32218|Bozza|1/24/2023
Y11676921||Facile|H07NTUUU|1/24/2023|0|||300|Accepted|1/24/2023
Y11676931||Facile|H06BNPWV|1/24/2023|808.4|||12499|Bozza|1/24/2023
Y11676940||365|H07WE5RR|1/24/2023|0|||87545|Bozza|1/24/2023
Y11676970||365|FD497AA7|1/24/2023|0|||12873|Bozza|1/24/2023
Y11677011||Facile|BL4SVAAU|1/24/2023|1990|||30110|Accepted|1/24/2023
Y11677021||Facile|H01VGUZZ|1/24/2023|1598|||32218|Verbal Order (VO) Registrato|1/24/2023
Y11677041||Facile|H01Y06BB|1/24/2023|298.99|||37003|Accepted|1/24/2023
Y11677051||Facile|GPVHYAAX|1/24/2023|399|||32218|Bozza|1/24/2023
Y11677070||365|F73D2AA1|1/24/2023|366|||63078|Bozza|1/24/2023
Y11677081||Facile|DLSD7AA6|1/24/2023|539.1|||12927|Bozza|1/24/2023
Y11677091||Facile|AFUWTAAT|1/24/2023|448|||30190|Accepted|1/24/2023
Y11677111||Facile|BFLV9AA9|1/24/2023|1226.3|||5771|Bozza|1/24/2023
Y11677121||Facile|H05NN355|1/24/2023|12015.7|||6260|Bozza|1/24/2023
Y11677131||Facile|H0618NYX|1/24/2023|2517.3|||13069|Bozza|1/24/2023
Y11677151||Facile|ES3KEAAD|1/24/2023|399|||30110|Accepted|1/24/2023
Y11677170||365|H02SLK21|1/24/2023|2701|||9060|Bozza|1/24/2023
Y11677181||Facile|ESHEPAAN|1/24/2023|399.2|||9274|Bozza|1/24/2023
Y11677210||365|H01A2922|1/24/2023|1961.99|||4765|Bozza|1/24/2023
Y11677231||Facile|H07GWPRP|1/24/2023|499|||31613|Bozza|1/24/2023
Y11677251||Facile|H01J2XPP|1/24/2023|1216.34|||4219|Bozza|1/24/2023
Y11677271||Facile|A4V30AA0|1/24/2023|3849.58|||12729|Bozza|1/24/2023
Y11677281||Facile|AHE4AAA3|1/24/2023|597|||32218|Bozza|1/24/2023
Y11677291||Facile|A9WM3AA2|1/24/2023|298.99|||30110|Accepted|1/24/2023
Y11677301||Facile|FR49KAAK|1/24/2023|0|||300|Accepted|1/24/2023
Y11677310||365|FX2G6AA5|1/24/2023|299|||30250|Accepted|1/24/2023
Y11677321||Facile|H0618NYX|1/24/2023|1033.2|||13069|Bozza|1/24/2023
Y11677331||Facile|FD497AA7|1/24/2023|0|||12873|Bozza|1/24/2023
Y11677341||Facile|D8N3XAAX|1/24/2023|799|||31619|Bozza|1/24/2023
Y11677370||365|H07DGP0Z|1/24/2023|649|||7339|Presentata|1/24/2023
Y11677361||Facile|H050JV33|1/24/2023|8099|||12055|Bozza|1/24/2023
Y11677381||Facile|BT4VVAAV|1/24/2023|1033.2|||12444|Bozza|1/24/2023
Y11677390||365|H005JKNM|1/24/2023|11583.12|ANN|1/24/2023|6052|Annullata|1/24/2023
Y11677410||365|ALZBNAAM|1/24/2023|2055|||2100|Bozza|1/24/2023
Y11677431||Facile|B8YGFAAE|1/24/2023|699|||31812|Accepted|1/24/2023
Y11677441||Facile|B4TJWAAV|1/24/2023|1999.01|||32218|Verbal Order (VO) Registrato|1/24/2023
Y11677451||Facile|B88LZAAY|1/24/2023|1098|||30110|Accepted|1/24/2023
Y11677461||Facile|H07FLXEE|1/24/2023|298.99|||37002|Accepted|1/24/2023
Y11677471||Facile|E3E2JAAJ|1/24/2023|0|||300|Accepted|1/24/2023
Y11677481||Facile|H0716T99|1/24/2023|784|||36001|Accepted|1/24/2023
Y11677511||Facile|H07DXR87|1/24/2023|499|||31619|Bozza|1/24/2023
Y11677521||Facile|GW2GTAAS|1/24/2023|277|||30190|Accepted|1/24/2023
Y11677531||Facile|A4TRJAAH|1/24/2023|499|||31619|Bozza|1/24/2023
Y11677550||365|F8UN3AA2|1/24/2023|305|||1604|In Firma Cartacea|1/24/2023
Y11677561||Facile|B9367AA7|1/24/2023|599|||12523|Bozza|1/24/2023
Y11677571||Facile|H01XH399|1/24/2023|298.99|||37002|Accepted|1/24/2023
Y11677591||Facile|DJ15GAAG|1/24/2023|3649|||12248|Bozza|1/24/2023
Y11677601||Facile|H01VLX77|1/24/2023|349|||30221|Bozza|1/24/2023
Y11677661||Facile|A2VUNAAN|1/24/2023|2275.7|||6815|Bozza|1/24/2023
Y11677680||365|H02MSARP|1/25/2023|1296|||2917|Presentata|1/24/2023
Y11677671||Facile|DLXJUAAT|1/24/2023|4148|||3238|Bozza|1/24/2023
Y11677701||Facile|FXS6KAAK|1/24/2023|499|||32218|Bozza|1/24/2023
Y11677711||Facile|H01KADNM|1/24/2023|1717|||32218|Bozza|1/24/2023
Y11677731||Facile|BYFS2AA1|1/24/2023|853.45|||1604|Bozza|1/24/2023
Y11677741||Facile|H07YHZZZ|1/24/2023|784|||36001|Bozza|1/24/2023
Y11677751||Facile|ER5N3AA2|1/24/2023|529|||30190|Bozza|1/24/2023
Y04155222||Facile|D0MYPAAP|1/28/2022|1153.86|ANN||4438|Annullata|9/29/2022
Y04412462||Facile|DHFMMAB9|1/28/2022|1359|ANN||2900|Annullata|9/29/2022
Y04518802||Facile|FP6KMAAL|2/3/2022|4049.95|ANN||10077|Annullata|10/4/2022
Y04519072||Facile|E0TT5AA5|2/2/2022|499|ANN||12561|Annullata|10/5/2022
Y04539982||Facile|EFDRYAAX|2/3/2022|2137|ANN||12989|Annullata|10/5/2022
Y04168282||Facile|A68VHAAH|2/3/2022|8116|ANN||9827|Annullata|10/5/2022
Y09485881|3014403488|Facile|H05UK6XX|11/28/2022|2491.2|||6517|Accepted|10/10/2022
Y04529562||Facile|DSRPUAAT|2/9/2022|1251.9|||5361|In attesa scatto|10/12/2022
Y09685451|3014383739|Facile|H01F0311|10/19/2022|5148.03|||11943|Accepted|10/17/2022
Y09972471|3014388913|Facile|F1NBBAAA|10/27/2022|281.99|||37004|Accepted|10/27/2022
Y05235692||Facile|BSET7AA6|3/8/2022|2199.96|||4830|In attesa scatto|11/8/2022
Y10221620|3014402927|365|H066UBPN|11/25/2022|10839.65|||3068|Accepted|11/10/2022
Y10222121|3014402708|Facile|EEP84AA4|11/25/2022|748|||3469|Accepted|11/10/2022
Y10241751|3014395721|Facile|H0697MED|11/11/2022|399|||31613|Accepted|11/11/2022
Y10421231|3014405426|Facile|H02XSMZY|11/30/2022|2361.9|||2076|Accepted|11/17/2022
Y04192352||Facile|BRX5BAAB|1/19/2022|349|ANN||30110|Annullata|11/20/2022
Y10582761|3014412312|Facile|H01KZ0JJ|11/24/2022|1595.02|||32218|Accepted|11/24/2022
Y10614171|3014404541|Facile|H0194MML|11/29/2022|499.75|||12700|Accepted|11/25/2022
Y10614600||365|H050YNED|11/25/2022|832|||63078|Bozza|11/25/2022
Y04352792||Facile|H004Y0TT|1/26/2022|349|||30250|Scatto Bloccato|11/27/2022
Y03192530|3014234105|365|H02DZWBB|11/19/2021|1697|||CCVT7|Accepted|11/19/2021
Y03904341|3014250978|Facile|H01KNL65|1/5/2022|3250.25|||7339|Accepted|1/4/2022
Y04069411|3014260320|Facile|ADJ6GAAG|1/25/2022|939|||2469|Accepted|1/14/2022
Y04081851|3014261450|Facile|ASVKMAAL|1/26/2022|4800|||8871|Accepted|1/15/2022
Y07944111|3014344602|Facile|ADJ6GAAG|7/15/2022|939|||2469|Accepted|7/14/2022
Y11440751|3014424536|Facile|AUDRYAAX|1/20/2023|1600|||4452|Accepted|1/13/2023
Y06640982||Facile|H008SDRP|5/24/2022|1598|||3860|In attesa scatto|1/24/2023
Y06741092||Facile|H07E72SS|5/24/2022|1546|||5238|In attesa scatto|1/24/2023
Y06925042||Facile|DMWB7AA6|5/24/2022|1084|||1510|In attesa scatto|1/24/2023
Y06901962||Facile|H06M4E32|5/24/2022|599|||1642|In attesa scatto|1/24/2023
Y11668590||365|A1GYPAAP|1/24/2023|229|||2051|Accepted|1/24/2023
Y11668890||365|B0BPFAAE|1/24/2023|3502.12|||2175|Accepted|1/24/2023
Y11669020||365|H069ZS76|1/24/2023|513.13|||12020|Accepted|1/24/2023
Y11669481||Facile|DU9BVAAU|1/24/2023|1099|||12236|Firmata - in attesa approvazione|1/24/2023
Y11669530||365|H06D2KED|1/24/2023|800|ANN|1/24/2023|11541|Annullata|1/24/2023
Y11670381||Facile|FDKXVAAV|1/24/2023|2978|||12143|Presentata|1/24/2023
Y11670801||Facile|H068EM43|1/24/2023|1303.2|||7791|Accepted|1/24/2023
Y11671170||365|BX6VUAAU|1/24/2023|1998|||10869|Accepted|1/24/2023
Y11671520||365|FR0PGAAF|1/24/2023|748|||47038|In Firma Cartacea|1/24/2023
Y11671581||Facile|FRN81AA1|1/24/2023|499|||30110|Accepted|1/24/2023
Y11671601||Facile|H07FS344|1/24/2023|1147|||12831|Presentata|1/24/2023
Y11671611||Facile|EN9FAAAF|1/24/2023|1998.01|||32218|Verbal Order (VO) Registrato|1/24/2023
Y11671640||365|H01EZNML|1/24/2023|1515.13|||9008|In Firma Cartacea|1/24/2023
Y11671661||Facile|BFV8VAAV|1/24/2023|499|||30110|Accepted|1/24/2023
Y11671691||Facile|H05RL044|1/24/2023|599|||32218|Verbal Order (VO) Registrato|1/24/2023
Y11671711||Facile|AUDADAAB|1/24/2023|1953.15|||1121|In Firma Cartacea|1/24/2023
Y11671790||365|H02SMY00|1/24/2023|600|||5198|Accepted|1/24/2023
Y11671821||Facile|FXY30AA0|1/24/2023|799|||31619|Bozza|1/24/2023
Y11671931||Facile|H054UJBA|1/24/2023|539.1|||9002|Accepted|1/24/2023
Y11671961||Facile|H063S511|1/24/2023|849|ANN||501|Annullata|1/24/2023
Y11671971||Facile|G30EFAAE|1/24/2023|499|||31619|Bozza|1/24/2023
Y11671981||Facile|BSD5MAAM|1/24/2023|0|ANN|1/24/2023|11076|Annullata|1/24/2023
Y11672020||365|BT64XAAX|1/24/2023|1078|||7290|In Firma|1/24/2023
Y11672011||Facile|H01LAGHG|1/24/2023|599|||32218|Verbal Order (VO) Registrato|1/24/2023
Y11672031||Facile|BRX5BAAB|1/24/2023|399|||30110|Accepted|1/24/2023
Y11672051||Facile|AY1Z8AA8|1/24/2023|0|||300|Accepted|1/24/2023
Y11672081||Facile|ADJ6GAAG|1/24/2023|941|||2469|In Firma Cartacea|1/24/2023
Y11672090||365|EBZ3FAAF|1/24/2023|0|||12173|Bozza|1/24/2023
Y11672161||Facile|H0574HDB|1/24/2023|2806.35|||12447|Bozza|1/24/2023
Y11672181||Facile|H049LXBB|1/24/2023|651.78||1/24/2023|12963|Annullata|1/24/2023
Y11672251||Facile|H06LK333|1/24/2023|1400|||10961|Bozza|1/24/2023
Y11672321||Facile|DUG2MAAM|1/24/2023|478|||30190|Accepted|1/24/2023
Y11672420||365|BUER9AA8|1/24/2023|0|||12954|Bozza|1/24/2023
Y11672361||Facile|H02X80NN|1/24/2023|599|||12860|Bozza|1/24/2023
Y11672381||Facile|H004Y6DD|1/24/2023|898.99|||32218|Verbal Order (VO) Registrato|1/24/2023
Y11672401||Facile|BWENYAAX|1/24/2023|0|||6790|Bozza|1/24/2023
Y11672411||Facile|H05RFY11|1/24/2023|0|||12007|Bozza|1/24/2023
Y11672441||Facile|H02JZJ10|1/24/2023|0|||8191|Bozza|1/24/2023
Y11672461||Facile|A8AZKAAK|1/24/2023|699|||32218|Verbal Order (VO) Registrato|1/24/2023
Y11672491||Facile|H049LXBB|1/24/2023|0|ANN|1/24/2023|12963|Annullata|1/24/2023
Y11672481||Facile|H02PKJUT|1/24/2023|0|||300|Accepted|1/24/2023
Y11672521||Facile|A46X9AA9|1/24/2023|0|||1558|Bozza|1/24/2023
Y11672550||365|H06VJ2GG|1/24/2023|2399|||10089|Accepted|1/24/2023
Y11672561||Facile|H0574HDB|1/24/2023|3718.16|||12447|Bozza|1/24/2023
Y11672571||Facile|H069YM21|1/24/2023|1397.97|||10565|Bozza|1/24/2023
Y11672601||Facile|G4Y7TAAT|1/24/2023|1743.78|||8294|In Firma Cartacea|1/24/2023
Y11672621||Facile|BSD5MAAM|1/24/2023|808.2|||11076|Accepted|1/24/2023
Y11672651||Facile|ANGG9AA8|1/24/2023|1300.95|||6284|Accepted|1/24/2023
Y11672661||Facile|BWKWZAAZ|1/24/2023|399|||30110|Accepted|1/24/2023
Y11672750||365|FXER3AA2|1/24/2023|129|||63078|Bozza|1/24/2023
Y11672770||365|DETMKAAJ|1/24/2023|299|||30250|Accepted|1/24/2023
Y11672791||Facile|H05TK0VV|1/24/2023|599|||12272|Bozza|1/24/2023
Y11672811||Facile|DE2ARAAP|1/24/2023|699|||31812|Accepted|1/24/2023
Y11672861||Facile|BNUNPAAN|1/24/2023|4933|||2822|Bozza|1/24/2023
Y11672881||Facile|FTE85AA5|1/24/2023|399|||30110|Accepted|1/24/2023
Y11672910||365|DU7XSAAS|1/24/2023|3196|||6559|Bozza|1/24/2023
Y11672931||Facile|H06R2N54|1/24/2023|1984.4|||9569|Accepted|1/24/2023
Y11672941||Facile|AA5BBAAA|1/24/2023|3672|||6517|Bozza|1/24/2023
Y11673271||Facile|E0TT5AA5|1/24/2023|1688.1|ANN|1/24/2023|12561|Annullata|1/24/2023
Y11673001||Facile|H063S511|1/24/2023|849|||501|In Firma|1/24/2023
Y11673020||365|FSNN4AA3|1/24/2023|2999.1|||10163|Accepted|1/24/2023
Y11673100||365|H06D2KED|1/24/2023|400|||11541|Accepted|1/24/2023
Y11673151||Facile|ADSLEAAD|1/24/2023|699|||31812|Accepted|1/24/2023
Y11673161||Facile|F1Y3MAAM|1/24/2023|1199|||12325|Bozza|1/24/2023
Y11673180||365|EZKZBAAB|1/24/2023|0|||8594|Bozza|1/24/2023
Y11673220||365|BZ7KKAAJ|1/24/2023|10132.95|||2547|Bozza|1/24/2023
Y11673241||Facile|H049LXBB|1/24/2023|599|||12963|Accepted|1/24/2023
Y11673291||Facile|A8GMXAAW|1/24/2023|1561|||5178|Bozza|1/24/2023
Y11673310||365|H011EGGF|1/24/2023|3010.03|||7104|Accepted|1/24/2023
Y11673321||Facile|E5DV2AA2|1/24/2023|0|||300|Accepted|1/24/2023
Y11673331||Facile|H0716UDD|1/24/2023|0|||300|Accepted|1/24/2023
Y11673430||365|FREL1AA0|1/24/2023|798|||12003|Firmata - in attesa approvazione|1/24/2023
Y11673491||Facile|BUZEDAAB|1/24/2023|0|||300|Accepted|1/24/2023
Y11673501||Facile|H05RFY11|1/24/2023|0|||12007|Bozza|1/24/2023
Y11673511||Facile|BW5PBAAA|1/24/2023|1551.08||1/24/2023|6901|Annullata|1/24/2023
Y11673520||365|DH9R6AA5|1/24/2023|0|||10961|Bozza|1/24/2023
Y11673561||Facile|H07YH7SS|1/24/2023|599|||12850|Accepted|1/24/2023
Y11673591||Facile|BVWAVAAU|1/24/2023|3268.05|||6282|In Firma Cartacea|1/24/2023
Y11673611||Facile|H01KYUXX|1/24/2023|2569|||10038|In Firma Cartacea|1/24/2023
Y11673631||Facile|BYWX5AA5|1/24/2023|0|||12150|Bozza|1/24/2023
Y11673650||365|H013SM43|1/24/2023|1128|||11655|Bozza|1/24/2023
Y11673671||Facile|BW5PBAAA|1/24/2023|1551.08|||6901|In Firma|1/24/2023
Y11673700||365|F4EFVAAU|1/24/2023|3400|||5238|Bozza|1/24/2023
Y11673760||365|F56YDAAD|1/24/2023|5995|||7104|Bozza|1/24/2023
Y11673811||Facile|H0716UEE|1/24/2023|599|||12309|In Firma|1/24/2023
Y11673830||365|H020F6FF|1/24/2023|0|||12435|Bozza|1/24/2023
Y11673851||Facile|H06BMLAK|1/24/2023|1163.3|||12566|Bozza|1/24/2023
Y11673931||Facile|BVE75AA5|1/24/2023|799|||30110|Bozza|1/24/2023
Y11673961||Facile|G4Y7TAAT|1/24/2023|999|||8294|Bozza|1/24/2023
